filename,p/bar,S(g1),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,UC_volume,Density,ASA,vASA,gASA,NASA,gNASA,vNASA,AVA,AVAf,AVAg,NAVA,NAVAf,NAVAg,POAVA,POAVAf,POAVAg,NPOAVA,NPOAVAf,NPOAVAg,Di,Df,Dif
DB1-Uio66Zr-irmof20_A_No3,0.15,79.36499,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,130.19039999999998,244.035,387.1984,393.3198,3506.0,2496.0,4432.0,8968.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,11.5548,22.591800000000003,35.703599999999994,40.3014,11.8336,8.771999999999998,20.605599999999995,17.647199999999998,64.0,48.0,112.0,176.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5328999999999998,0.5621,1.095,1.3067000000000002,28.09,59.88999999999999,87.98,162.71,0.0,0.8900000000000002,0.8900000000000002,1.75,0.0,2.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.04,-0.04,-0.33,0.0,-6.000000000000001,-6.000000000000001,-20.1,7.709,10.353,20.706,38.3145,740.5,201.0,402.0,1634.0,1.0,1.5,3.0,5.0,2.5,7.5,15.0,14.0,1.17,1.2242999999999995,2.4485999999999994,4.8609,408.6799999999999,337.86999999999995,675.7399999999999,1452.7099999999998,0.0,0.2350000000000003,0.4700000000000006,-0.4349999999999996,0.0,24.5,49.0,42.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-1.5,0.0,0.435,0.87,0.785,0.0,12.95,25.9,27.849999999999994,3163.9,1.56587,0.0,0.0,0.0,366.825,1159.41,740.427,0.0,0.0,0.0,254.883,0.08056,0.0514476,0.0,0.0,0.0,1042.5,0.3295,0.210427,8.33703,3.56568,8.33703
DB1-Uio66Zr-irmof20_A-imdb_No7,0.015,15.717435,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7688999999999997,36.60160000000001,26.49360000000001,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000002,0.0,-16.88,-6.62,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,132.63840000000002,246.0749999999999,391.2783999999999,401.5277999999999,1634.0,2064.0,3568.0,5800.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,10.915800000000004,22.129799999999992,34.7796,38.15339999999999,11.833599999999995,8.771999999999995,20.60559999999999,17.647199999999998,64.0,48.0,112.0,176.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5328999999999998,0.5621000000000003,1.095,1.3066999999999998,28.09,59.89000000000001,87.98,162.71,0.0,0.8900000000000003,0.8900000000000003,1.75,0.0,2.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.04,-0.04,-0.33,0.0,-6.000000000000001,-6.000000000000001,-20.100000000000005,8.321,10.608,21.216,39.85649999999999,272.5,147.0,294.0,950.0,1.0,1.5,3.0,5.0,2.5,7.5,15.0,14.0,1.0102499999999996,1.1665500000000004,2.333100000000001,4.439400000000001,294.7600000000001,301.71000000000004,603.4200000000001,1132.07,0.0,0.3350000000000006,0.6700000000000012,-0.2349999999999994,0.0,15.5,31.0,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-1.5,0.0,0.3600000000000001,0.7200000000000002,0.6349999999999999,0.0,9.749999999999998,19.5,21.449999999999992,6327.81,1.28591,893.598,1412.18,1098.2,0.0,0.0,0.0,595.32,0.09408,0.0731624,0.0,0.0,0.0,2217.9,0.3505,0.27257,0.0,0.0,0.0,8.34579,4.04166,8.33537
DB1-Uio66Zr-irmof20_A-imdb_No7,0.15,76.047775,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7688999999999997,36.60160000000001,26.49360000000001,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000002,0.0,-16.88,-6.62,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,132.63840000000002,246.0749999999999,391.2783999999999,401.5277999999999,1634.0,2064.0,3568.0,5800.0,16.0,34.0,52.0,52.0,86.0,210.0,292.0,238.0,10.915800000000004,22.129799999999992,34.7796,38.15339999999999,11.833599999999995,8.771999999999995,20.60559999999999,17.647199999999998,64.0,48.0,112.0,176.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,0.5328999999999998,0.5621000000000003,1.095,1.3066999999999998,28.09,59.89000000000001,87.98,162.71,0.0,0.8900000000000003,0.8900000000000003,1.75,0.0,2.0,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,0.0,-0.04,-0.04,-0.33,0.0,-6.000000000000001,-6.000000000000001,-20.100000000000005,8.321,10.608,21.216,39.85649999999999,272.5,147.0,294.0,950.0,1.0,1.5,3.0,5.0,2.5,7.5,15.0,14.0,1.0102499999999996,1.1665500000000004,2.333100000000001,4.439400000000001,294.7600000000001,301.71000000000004,603.4200000000001,1132.07,0.0,0.3350000000000006,0.6700000000000012,-0.2349999999999994,0.0,15.5,31.0,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-1.5,0.0,0.3600000000000001,0.7200000000000002,0.6349999999999999,0.0,9.749999999999998,19.5,21.449999999999992,6327.81,1.28591,893.598,1412.18,1098.2,0.0,0.0,0.0,595.32,0.09408,0.0731624,0.0,0.0,0.0,2217.9,0.3505,0.27257,0.0,0.0,0.0,8.34579,4.04166,8.33537
DB1-Uio66Zr-BDC_A-irmof6_A_No424,0.015,97.646965,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,133.66376666666667,248.5138333333333,379.1710666666666,451.2118666666667,1021.6666666666666,1267.3333333333333,1934.6666666666667,2554.6666666666665,17.5,35.333333333333336,53.0,65.0,89.0,217.0,293.0,303.6666666666667,8.497316666666666,18.352666666666668,26.495833333333334,30.323066666666666,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.321599999999998,14.874666666666668,17.136,33.47093333333333,257.5,81.66666666666667,150.0,435.8333333333333,1.0,1.8333333333333333,2.0,4.0,3.5,7.166666666666667,11.0,18.33333333333333,0.6606833333333332,0.8398,1.2294333333333334,2.285833333333333,96.90833333333336,109.36473583333334,178.91666666666666,361.7814025,0.0,1.843333333333333,1.6200000000000003,3.4633333333333334,0.0,12.333333333333334,13.0,25.33333333333333,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-2.333333333333333,-2.6666666666666665,0.0,0.3283333333333333,0.0566666666666665,0.3849999999999998,0.0,-2.722591666666668,-6.766666666666668,-9.489258333333336,2235.84,1.43182,0.0,0.0,0.0,221.33,989.917,691.367,0.0,0.0,0.0,114.743,0.05132,0.0358424,0.0,0.0,0.0,671.871,0.3005,0.209872,7.31796,3.56484,7.31327
DB1-Uio66Zr-BDC_A-irmof6_A_No424,0.15,143.565025,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,133.66376666666667,248.5138333333333,379.1710666666666,451.2118666666667,1021.6666666666666,1267.3333333333333,1934.6666666666667,2554.6666666666665,17.5,35.333333333333336,53.0,65.0,89.0,217.0,293.0,303.6666666666667,8.497316666666666,18.352666666666668,26.495833333333334,30.323066666666666,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.321599999999998,14.874666666666668,17.136,33.47093333333333,257.5,81.66666666666667,150.0,435.8333333333333,1.0,1.8333333333333333,2.0,4.0,3.5,7.166666666666667,11.0,18.33333333333333,0.6606833333333332,0.8398,1.2294333333333334,2.285833333333333,96.90833333333336,109.36473583333334,178.91666666666666,361.7814025,0.0,1.843333333333333,1.6200000000000003,3.4633333333333334,0.0,12.333333333333334,13.0,25.33333333333333,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-2.333333333333333,-2.6666666666666665,0.0,0.3283333333333333,0.0566666666666665,0.3849999999999998,0.0,-2.722591666666668,-6.766666666666668,-9.489258333333336,2235.84,1.43182,0.0,0.0,0.0,221.33,989.917,691.367,0.0,0.0,0.0,114.743,0.05132,0.0358424,0.0,0.0,0.0,671.871,0.3005,0.209872,7.31796,3.56484,7.31327
DB1-Uio66Zr-BDC_A-irmof7_A_No25,0.015,134.980875,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,144.38539999999998,269.44016666666664,401.9204,498.0495,679.0,1238.6666666666667,1860.0,2044.0,18.666666666666668,37.66666666666666,55.333333333333336,70.33333333333333,93.0,225.66666666666663,314.0,341.0,8.751466666666666,19.26483333333334,27.803400000000007,32.43983333333333,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.861333333333333,13.616666666666667,14.619999999999996,28.236666666666665,53.333333333333336,46.66666666666666,80.0,126.66666666666669,0.8333333333333334,1.6666666666666667,1.6666666666666667,3.333333333333333,3.333333333333333,6.666666666666667,10.0,16.666666666666668,0.4440833333333332,0.6935000000000001,0.9368333333333334,1.6303333333333334,23.40833333333333,69.81473583333333,99.81666666666666,169.6314025,0.0,1.7749999999999997,1.4833333333333336,3.2583333333333333,0.0,7.5,3.333333333333333,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-1.6666666666666667,0.0,0.2666666666666666,-0.0666666666666667,0.1999999999999998,0.0,-4.339258333333334,-10.000000000000002,-14.339258333333335,2235.84,1.39189,0.0,0.0,0.0,217.321,971.987,698.324,0.0,0.0,0.0,99.9869,0.04472,0.0321291,0.0,0.0,0.0,623.8,0.279,0.200447,7.04707,3.33358,7.04707
DB1-Uio66Zr-BDC_A-irmof7_A_No25,0.15,176.515375,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,144.38539999999998,269.44016666666664,401.9204,498.0495,679.0,1238.6666666666667,1860.0,2044.0,18.666666666666668,37.66666666666666,55.333333333333336,70.33333333333333,93.0,225.66666666666663,314.0,341.0,8.751466666666666,19.26483333333334,27.803400000000007,32.43983333333333,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.861333333333333,13.616666666666667,14.619999999999996,28.236666666666665,53.333333333333336,46.66666666666666,80.0,126.66666666666669,0.8333333333333334,1.6666666666666667,1.6666666666666667,3.333333333333333,3.333333333333333,6.666666666666667,10.0,16.666666666666668,0.4440833333333332,0.6935000000000001,0.9368333333333334,1.6303333333333334,23.40833333333333,69.81473583333333,99.81666666666666,169.6314025,0.0,1.7749999999999997,1.4833333333333336,3.2583333333333333,0.0,7.5,3.333333333333333,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-1.6666666666666667,0.0,0.2666666666666666,-0.0666666666666667,0.1999999999999998,0.0,-4.339258333333334,-10.000000000000002,-14.339258333333335,2235.84,1.39189,0.0,0.0,0.0,217.321,971.987,698.324,0.0,0.0,0.0,99.9869,0.04472,0.0321291,0.0,0.0,0.0,623.8,0.279,0.200447,7.04707,3.33358,7.04707
DB1-Uio66Zr-BDC_A-irmof6_A_No413,0.015,155.029555,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,173.95469999999997,313.88156666666663,480.12293333333326,565.9659999999999,883.0,1590.6666666666667,2363.333333333333,2619.0,20.33333333333333,41.0,62.333333333333336,76.33333333333333,104.0,252.66666666666663,347.6666666666667,394.3333333333333,10.3999,22.1331,32.52823333333333,38.170300000000005,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.9696,16.527466666666665,18.905066666666663,21.677333333333333,59.0,88.66666666666667,102.66666666666669,108.33333333333331,1.0,1.6666666666666667,2.0,2.6666666666666665,3.6666666666666665,7.0,8.666666666666666,14.0,0.5427666666666666,0.9225,1.115,1.4194666666666669,36.98,80.16666666666669,114.40000000000002,174.59087133333333,0.0,0.1633333333333334,0.9200000000000004,1.956666666666667,0.0,0.3333333333333333,2.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-2.0,0.0,-0.0066666666666666,-0.04,0.0533333333333332,0.0,-1.3,-6.600000000000001,-10.935703333333336,2235.84,1.62283,0.0,0.0,0.0,144.019,644.136,396.922,0.0,0.0,0.0,75.9292,0.03396,0.0209264,0.0,0.0,0.0,481.824,0.2155,0.132793,7.31796,3.0421,7.30775
DB1-Uio66Zr-BDC_A-irmof6_A_No413,0.15,161.23774,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,173.95469999999997,313.88156666666663,480.12293333333326,565.9659999999999,883.0,1590.6666666666667,2363.333333333333,2619.0,20.33333333333333,41.0,62.333333333333336,76.33333333333333,104.0,252.66666666666663,347.6666666666667,394.3333333333333,10.3999,22.1331,32.52823333333333,38.170300000000005,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.9696,16.527466666666665,18.905066666666663,21.677333333333333,59.0,88.66666666666667,102.66666666666669,108.33333333333331,1.0,1.6666666666666667,2.0,2.6666666666666665,3.6666666666666665,7.0,8.666666666666666,14.0,0.5427666666666666,0.9225,1.115,1.4194666666666669,36.98,80.16666666666669,114.40000000000002,174.59087133333333,0.0,0.1633333333333334,0.9200000000000004,1.956666666666667,0.0,0.3333333333333333,2.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-2.0,0.0,-0.0066666666666666,-0.04,0.0533333333333332,0.0,-1.3,-6.600000000000001,-10.935703333333336,2235.84,1.62283,0.0,0.0,0.0,144.019,644.136,396.922,0.0,0.0,0.0,75.9292,0.03396,0.0209264,0.0,0.0,0.0,481.824,0.2155,0.132793,7.31796,3.0421,7.30775
DB1-Uio66Zr-BDC_A-irmof6_A_No453,0.015,183.67276,252.98754999999983,472.5528000000003,2128.2785999999983,2357.0880000000016,6096.5,16616.0,36210.0,45888.0,28.5,78.0,217.0,336.0,319.0,1172.0,2407.0,3180.0,20.919750000000004,70.06540000000007,154.30730000000014,235.2936000000001,1.6534000000000002,31.854400000000016,23.065800000000003,90.774,1372.7142857142858,2197.714285714286,6379.714285714285,6313.714285714285,1.0,7.0,8.714285714285714,20.857142857142858,55.0,151.14285714285714,315.85714285714283,398.57142857142856,2.2855000000000003,7.847500000000001,13.319900000000004,23.630200000000013,0.0,-14.819999999999997,-5.898571428571428,-40.802857142857135,0.0,218.7142857142857,183.0,664.2857142857143,0.0,0.0,0.0,0.0,0.0,35.857142857142854,28.857142857142858,114.28571428571428,0.0,5.640000000000002,4.725714285714287,16.685714285714287,133.52216666666666,248.2758333333333,378.69506666666666,450.1,624.1666666666666,1145.3333333333333,1690.6666666666667,1783.0,17.5,35.333333333333336,53.0,65.0,89.0,217.0,293.0,303.6666666666667,8.175749999999999,18.0498,25.8901,29.0713,11.8336,8.771999999999998,20.430651428571423,18.477714285714285,64.0,48.0,111.08571428571427,99.2,1.0,1.0,2.0,2.1142857142857143,1.0,3.0,4.114285714285714,6.228571428571429,0.5328999999999998,0.5621,1.096668571428571,1.1717542857142855,28.09,59.88999999999999,89.79714285714286,124.56729617142857,0.0,0.8900000000000003,0.9408571428571432,1.901714285714286,0.0,2.0,2.1142857142857143,4.514285714285714,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1142857142857143,-4.114285714285714,0.0,-0.04,-0.0422857142857143,-0.0617142857142857,0.0,-6.000000000000001,-6.342857142857143,-12.297549142857145,8.452571428571428,11.671428571428573,12.531428571428568,24.202857142857145,45.71428571428572,40.0,68.57142857142857,108.57142857142856,0.7142857142857143,1.4285714285714286,1.4285714285714286,2.857142857142857,2.857142857142857,5.714285714285714,8.571428571428571,14.285714285714286,0.380642857142857,0.5944285714285715,0.803,1.3974285714285717,20.06428571428572,59.84120214285714,85.55714285714285,145.398345,0.0,1.5214285714285711,1.2714285714285718,2.792857142857143,0.0,6.428571428571429,2.857142857142857,9.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285714285714286,-1.4285714285714286,0.0,0.2285714285714285,-0.0571428571428572,0.1714285714285713,0.0,-3.719364285714286,-8.571428571428573,-12.29079285714286,2235.84,1.33092,0.0,0.0,0.0,217.25,971.67,730.073,0.0,0.0,0.0,103.52,0.0463,0.0347879,0.0,0.0,0.0,640.569,0.2865,0.215264,7.31796,3.56484,7.31796
