filename,p/bar,Di,Df,Density,AVA,ASA,NAVA,NASA,UC_volume,Gamma_cage_window,DeltaD_cage_window,Eta_wall,Phi_accessible,hoa/kcal/mol,mmol/g,S(g1)
DB1-Uio66Zr-BDC_A-irmof7_A_No25,0.15,7.04707,3.33358,1.39189,0.0,0.0,99.9869,217.321,2235.84,2.11396456662207,3.7134899999999997,,0.0,7.640047,2.769726,176.515375
DB1-Uio66Zr-BDC_A-irmof6_A_No413,0.015,7.31796,3.0421,1.62283,0.0,0.0,75.9292,144.019,2235.84,2.405561947339009,4.27586,,0.0,7.359053,0.515282,155.029555
DB1-Uio66Zr-BDC_A-irmof6_A_No413,0.15,7.31796,3.0421,1.62283,0.0,0.0,75.9292,144.019,2235.84,2.405561947339009,4.27586,,0.0,8.353181,2.035936,161.23774
DB1-Uio66Zr-BDC_A-irmof6_A_No453,0.015,7.31796,3.56484,1.33092,0.0,0.0,103.52,217.25,2235.84,2.0528158346517658,3.7531200000000005,,0.0,8.760229,0.880584,183.67276
DB1-Uio66Zr-BDC_A-irmof6_A_No453,0.15,7.31796,3.56484,1.33092,0.0,0.0,103.52,217.25,2235.84,2.0528158346517658,3.7531200000000005,,0.0,8.434126,3.549606,190.998685
DB1-Uio66Zr-irmof10_A-irmof14_A_No173,0.015,10.06126,6.56005,0.886189,931.528,939.957,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,1.009048573955909,0.19441990933604938,6.082957,0.202671,9.86993
DB1-Uio66Zr-irmof10_A-irmof14_A_No173,0.15,10.06126,6.56005,0.886189,931.528,939.957,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,1.009048573955909,0.19441990933604938,5.935334,1.919018,66.462225
DB1-Uio66Zr-BDC_A-irmof6_A_No307,0.015,7.31796,1.41456,1.46927,0.0,0.0,75.5715,141.646,2235.84,5.1733118425517475,5.9034,,0.0,9.135514,2.367963,751.27068
DB1-Uio66Zr-BDC_A-irmof6_A_No307,0.15,7.31796,1.41456,1.46927,0.0,0.0,75.5715,141.646,2235.84,5.1733118425517475,5.9034,,0.0,10.86039,3.820725,390.32769
DB1-Uio66Zr-BDC_A-irmof7_A_No155,0.015,6.32717,3.5112,1.4485,0.0,0.0,97.4827,225.415,2235.84,1.8019964684438368,2.8159699999999996,,0.0,6.792956,0.504195,142.800525
DB1-Uio66Zr-BDC_A-irmof7_A_No155,0.15,6.32717,3.5112,1.4485,0.0,0.0,97.4827,225.415,2235.84,1.8019964684438368,2.8159699999999996,,0.0,7.441048,2.239676,143.37921
DB1-Uio66Zr-BDC_A-irmof6_A_No408,0.015,7.31796,3.0421,1.61171,0.0,0.0,76.4658,146.52,2235.84,2.405561947339009,4.27586,,0.0,7.724089,0.58764,174.789075
DB1-Uio66Zr-BDC_A-irmof6_A_No408,0.15,7.31796,3.0421,1.61171,0.0,0.0,76.4658,146.52,2235.84,2.405561947339009,4.27586,,0.0,7.606636,2.365024,192.226035
DB1-Uio66Zr-BDC_A-irmof6_A_No91,0.015,7.31796,3.13894,1.36591,0.0,0.0,109.512,211.132,2235.84,2.331347524960656,4.17902,,0.0,7.369085,0.492791,125.891395
DB1-Uio66Zr-BDC_A-irmof6_A_No91,0.15,7.31796,3.13894,1.36591,0.0,0.0,109.512,211.132,2235.84,2.331347524960656,4.17902,,0.0,7.071567,2.201153,137.34266
DB1-Uio66Zr-BDC_A-irmof7_A_No84,0.015,6.64659,3.28875,1.34599,0.0,0.0,96.186,218.52,2235.84,2.0210079817559863,3.35784,,0.0,7.392533,0.584333,149.834715
DB1-Uio66Zr-BDC_A-irmof7_A_No84,0.15,6.64659,3.28875,1.34599,0.0,0.0,96.186,218.52,2235.84,2.0210079817559863,3.35784,,0.0,7.366315,2.517391,152.528735
DB1-Uio66Zr-irmof10_A-irmof14_A_No398,0.015,10.06126,4.61046,0.834838,781.847,892.523,0.0,0.0,4791.32,2.1822681467792804,5.450800000000001,1.1415571077205644,0.16317987527445466,5.773656,0.118546,4.63242
DB1-Uio66Zr-irmof10_A-irmof14_A_No398,0.15,10.06126,4.61046,0.834838,781.847,892.523,0.0,0.0,4791.32,2.1822681467792804,5.450800000000001,1.1415571077205644,0.16317987527445466,5.654992,1.15385,41.159235
DB1-Uio66Zr-BDC_A-DABCO_A_No22,0.015,6.6053,3.31774,1.58492,0.0,0.0,56.9693,133.005,2235.84,1.9909034463218938,3.2875599999999996,,0.0,7.165101,0.322207,78.21764
DB1-Uio66Zr-BDC_A-DABCO_A_No22,0.15,6.6053,3.31774,1.58492,0.0,0.0,56.9693,133.005,2235.84,1.9909034463218938,3.2875599999999996,,0.0,7.830354,1.571036,121.98907
DB1-Uio66Zr-BDC_A-irmof6_A_No445,0.015,7.31796,3.25594,1.52555,0.0,0.0,94.3973,184.69,2235.84,2.24757212970755,4.06202,,0.0,8.653709,1.448744,394.683435
DB1-Uio66Zr-BDC_A-irmof6_A_No445,0.15,7.31796,3.25594,1.52555,0.0,0.0,94.3973,184.69,2235.84,2.24757212970755,4.06202,,0.0,9.948678,3.893267,336.318175
DB1-Uio66Zr-irmof6_A-irmof7_A_No46,0.015,6.35607,2.21395,1.49304,0.0,0.0,69.9771,153.591,2283.85,2.8709184940942656,4.14212,,0.0,8.554643,1.604192,388.905325
DB1-Uio66Zr-irmof6_A-irmof7_A_No46,0.15,6.35607,2.21395,1.49304,0.0,0.0,69.9771,153.591,2283.85,2.8709184940942656,4.14212,,0.0,9.114827,3.099555,233.01349
DB1-Uio66Zr-BDC_A-irmof6_A_No142,0.015,7.31796,3.26046,1.44173,0.0,0.0,104.682,214.031,2235.84,2.244456303711746,4.0575,,0.0,6.760649,0.350113,101.623835
DB1-Uio66Zr-BDC_A-irmof6_A_No142,0.15,7.31796,3.26046,1.44173,0.0,0.0,104.682,214.031,2235.84,2.244456303711746,4.0575,,0.0,7.543713,1.790188,116.83911
DB1-Uio66Zr-irmof10_A-irmof14_A_No190,0.015,10.06126,6.56005,0.893166,1035.5,910.834,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.8796079188797682,0.21611998363707707,5.127741,0.086196,3.28079
DB1-Uio66Zr-irmof10_A-irmof14_A_No190,0.15,10.06126,6.56005,0.893166,1035.5,910.834,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.8796079188797682,0.21611998363707707,5.469954,0.880336,32.99893
DB1-Uio66Zr-DPAC_A_No14,0.015,12.71042,6.31759,0.945591,1751.25,1278.47,0.0,0.0,6880.59,2.011909604770173,6.392829999999999,0.7300328336902213,0.2545203245651899,5.784028,0.112895,6.9049
DB1-Uio66Zr-DPAC_A_No14,0.15,12.71042,6.31759,0.945591,1751.25,1278.47,0.0,0.0,6880.59,2.011909604770173,6.392829999999999,0.7300328336902213,0.2545203245651899,5.219423,0.679495,33.4038
DB1-Uio66Zr-irmof6_A-irmof7_A_No86,0.015,6.02029,1.58782,1.72638,0.0,0.0,45.4942,123.279,2283.85,3.791544381604968,4.43247,,0.0,9.274362,1.762489,533.842035
DB1-Uio66Zr-irmof6_A-irmof7_A_No86,0.15,6.02029,1.58782,1.72638,0.0,0.0,45.4942,123.279,2283.85,3.791544381604968,4.43247,,0.0,9.022878,2.773008,298.04739
DB1-Uio66Zr-BDC_A-TED_A_No22,0.015,6.21839,3.05988,1.5939,0.0,0.0,49.8593,117.977,2235.84,2.032233290194387,3.15851,,0.0,7.664387,0.350821,119.73513
DB1-Uio66Zr-BDC_A-TED_A_No22,0.15,6.21839,3.05988,1.5939,0.0,0.0,49.8593,117.977,2235.84,2.032233290194387,3.15851,,0.0,7.456807,1.591641,138.755395
DB1-Uio66Zr-irmof10_A-irmof14_A_No479,0.015,10.06126,6.56005,0.854809,1028.22,929.308,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9038026881406702,0.21460056936293131,5.669086,0.116717,4.859625
DB1-Uio66Zr-irmof10_A-irmof14_A_No479,0.15,10.06126,6.56005,0.854809,1028.22,929.308,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9038026881406702,0.21460056936293131,5.125575,1.118545,45.784025
DB1-Uio66Zr-BDC_A-irmof7_A_No350,0.015,6.32717,3.04284,1.63102,0.0,0.0,53.1683,138.76,2235.84,2.079363357915631,3.2843299999999997,,0.0,8.397257,0.67617,201.631915
DB1-Uio66Zr-BDC_A-irmof7_A_No350,0.15,6.32717,3.04284,1.63102,0.0,0.0,53.1683,138.76,2235.84,2.079363357915631,3.2843299999999997,,0.0,8.425157,2.139256,175.394935
DB1-Uio66Zr-BDC_A-irmof7_A_No71,0.015,6.32717,3.42594,1.61357,0.0,0.0,82.4579,214.256,2235.84,1.8468420345948848,2.9012299999999995,,0.0,7.638146,0.566778,170.944495
DB1-Uio66Zr-BDC_A-irmof7_A_No71,0.15,6.32717,3.42594,1.61357,0.0,0.0,82.4579,214.256,2235.84,1.8468420345948848,2.9012299999999995,,0.0,7.332088,2.075046,152.203105
DB1-Uio66Zr-BDC_A-irmof7_A_No275,0.015,6.46004,2.29495,1.45971,0.0,0.0,55.2253,123.974,2235.84,2.8148935706660274,4.16509,,0.0,9.016987,2.099535,686.509225
DB1-Uio66Zr-BDC_A-irmof7_A_No275,0.15,6.46004,2.29495,1.45971,0.0,0.0,55.2253,123.974,2235.84,2.8148935706660274,4.16509,,0.0,8.993603,3.510053,348.244775
DB1-Uio66Zr-irmof20_A_No1,0.015,10.13419,4.70361,1.06897,465.093,575.222,0.0,0.0,3163.9,2.154555756110732,5.43058,1.236789201299525,0.14699990518031544,5.685878,0.086041,3.165975
DB1-Uio66Zr-irmof20_A_No1,0.15,10.13419,4.70361,1.06897,465.093,575.222,0.0,0.0,3163.9,2.154555756110732,5.43058,1.236789201299525,0.14699990518031544,5.489722,0.87409,44.21809
DB1-Uio66Zr-irmof6_A_No4,0.015,7.35647,2.22262,1.38469,0.0,0.0,97.7943,182.951,2283.85,3.309819042391412,5.13385,,0.0,8.364351,1.002588,239.908195
DB1-Uio66Zr-irmof6_A_No4,0.15,7.35647,2.22262,1.38469,0.0,0.0,97.7943,182.951,2283.85,3.309819042391412,5.13385,,0.0,7.641784,3.021885,200.3555
DB1-Uio66Zr-BDC_A-irmof6_A_No466,0.015,7.31796,3.25594,1.52629,0.0,0.0,94.2631,183.411,2235.84,2.24757212970755,4.06202,,0.0,8.596304,1.463765,400.66693
DB1-Uio66Zr-BDC_A-irmof6_A_No466,0.15,7.31796,3.25594,1.52629,0.0,0.0,94.2631,183.411,2235.84,2.24757212970755,4.06202,,0.0,10.474603,4.002276,376.566925
DB1-Uio66Zr-irmof10_A-irmof14_A_No360,0.015,10.06126,6.56005,0.913021,959.509,903.37,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9414919505705522,0.20025984488616916,5.54067,0.114977,5.08107
DB1-Uio66Zr-irmof10_A-irmof14_A_No360,0.15,10.06126,6.56005,0.913021,959.509,903.37,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9414919505705522,0.20025984488616916,5.55785,1.194819,49.90777
DB1-Uio66Zr-BDC_A-irmof7_A_No160,0.015,6.32717,2.73576,1.60018,0.0,0.0,70.8315,174.907,2235.84,2.3127650086264877,3.5914099999999998,,0.0,7.538467,0.603262,177.47724
DB1-Uio66Zr-BDC_A-irmof7_A_No160,0.15,6.32717,2.73576,1.60018,0.0,0.0,70.8315,174.907,2235.84,2.3127650086264877,3.5914099999999998,,0.0,8.179848,2.156637,173.485535
DB1-Uio66Zr-irmof14_A_No6,0.015,10.01691,3.68063,0.985707,0.0,0.0,591.45,645.838,4754.42,2.721520500566479,6.3362799999999995,,0.0,5.756251,0.161152,8.16987
DB1-Uio66Zr-irmof14_A_No6,0.15,10.01691,3.68063,0.985707,0.0,0.0,591.45,645.838,4754.42,2.721520500566479,6.3362799999999995,,0.0,5.785662,1.57243,62.69405
DB1-Uio66Zr-BDC_A-irmof6_A_No114,0.015,7.31796,2.24985,1.52895,0.0,0.0,87.4215,170.401,2235.84,3.2526435095673047,5.068110000000001,,0.0,10.437134,2.648434,667.559795
DB1-Uio66Zr-BDC_A-irmof6_A_No114,0.15,7.31796,2.24985,1.52895,0.0,0.0,87.4215,170.401,2235.84,3.2526435095673047,5.068110000000001,,0.0,10.583233,3.850688,413.248575
DB1-Uio66Zr-BDC_A-irmof7_A_No386,0.015,7.04952,3.70223,1.35624,0.0,0.0,118.634,244.109,2235.84,1.9041280525521105,3.34729,,0.0,7.290284,0.456566,116.75985
DB1-Uio66Zr-BDC_A-irmof7_A_No386,0.15,7.04952,3.70223,1.35624,0.0,0.0,118.634,244.109,2235.84,1.9041280525521105,3.34729,,0.0,7.063495,2.4594,138.23335
DB1-Uio66Zr-BDC_A-irmof6_A_No163,0.015,7.31796,2.72463,1.57641,0.0,0.0,85.0962,170.228,2235.84,2.6858545931007147,4.59333,,0.0,7.323055,0.555886,166.49133
DB1-Uio66Zr-BDC_A-irmof6_A_No163,0.15,7.31796,2.72463,1.57641,0.0,0.0,85.0962,170.228,2235.84,2.6858545931007147,4.59333,,0.0,7.380271,2.025361,154.641025
DB1-Uio66Zr-irmof10_A-irmof14_A_No21,0.015,10.06126,6.56005,0.775486,1131.42,990.097,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.8750923618108217,0.23613951896345894,5.22056,0.087891,3.415065
DB1-Uio66Zr-irmof10_A-irmof14_A_No21,0.15,10.06126,6.56005,0.775486,1131.42,990.097,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.8750923618108217,0.23613951896345894,4.886065,0.737974,19.12908
DB1-Uio66Zr-BDC_A-irmof6_A_No385,0.015,7.31796,2.06572,1.49013,0.0,0.0,86.6166,170.546,2235.84,3.5425711132196045,5.2522400000000005,,0.0,8.017451,0.981769,248.352355
DB1-Uio66Zr-BDC_A-irmof6_A_No385,0.15,7.31796,2.06572,1.49013,0.0,0.0,86.6166,170.546,2235.84,3.5425711132196045,5.2522400000000005,,0.0,9.289431,2.879782,233.463535
DB1-Uio66Zr-irmof6_A-irmof7_A_No67,0.015,6.35607,2.49975,1.48802,0.0,0.0,70.7079,164.899,2283.85,2.5426822682268226,3.8563199999999997,,0.0,7.948179,0.884431,231.766165
DB1-Uio66Zr-irmof6_A-irmof7_A_No67,0.15,6.35607,2.49975,1.48802,0.0,0.0,70.7079,164.899,2283.85,2.5426822682268226,3.8563199999999997,,0.0,8.700396,2.720885,225.93765
DB1-Uio66Zr-BDC_A-irmof7_A_No282,0.015,6.22964,3.65413,1.44601,0.0,0.0,94.7103,225.659,2235.84,1.7048216675378272,2.57551,,0.0,7.280111,0.497824,135.95437
DB1-Uio66Zr-BDC_A-irmof7_A_No282,0.15,6.22964,3.65413,1.44601,0.0,0.0,94.7103,225.659,2235.84,1.7048216675378272,2.57551,,0.0,7.528923,2.146359,142.60964
DB1-Uio66Zr-BDC_A-irmof6_A_No305,0.015,7.31796,2.63146,1.38783,0.0,0.0,75.5715,142.762,2235.84,2.780950498962553,4.6865000000000006,,0.0,10.872672,2.726263,517.15107
DB1-Uio66Zr-BDC_A-irmof6_A_No305,0.15,7.31796,2.63146,1.38783,0.0,0.0,75.5715,142.762,2235.84,2.780950498962553,4.6865000000000006,,0.0,11.500824,4.278425,163.480005
DB1-Uio66Zr-irmof10_A-irmof14_A_No483,0.015,10.06126,6.56005,0.837563,1033.1,951.915,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9214161262220502,0.2156190778324136,5.427374,0.110654,4.74743
DB1-Uio66Zr-irmof10_A-irmof14_A_No483,0.15,10.06126,6.56005,0.837563,1033.1,951.915,0.0,0.0,4791.32,1.533716968620666,3.5012100000000004,0.9214161262220502,0.2156190778324136,5.702522,1.125338,43.50844
DB1-Uio66Zr-BDC_A-DABCO_A_No4,0.015,6.64659,3.2511,1.30282,0.0,0.0,107.946,209.707,2235.84,2.0444126603303494,3.3954899999999997,,0.0,7.024188,0.308162,76.73854
DB1-Uio66Zr-BDC_A-DABCO_A_No4,0.15,6.64659,3.2511,1.30282,0.0,0.0,107.946,209.707,2235.84,2.0444126603303494,3.3954899999999997,,0.0,6.817405,1.765153,108.710925
DB1-Uio66Zr-BDC_A-irmof6_A_No313,0.015,7.31796,1.41114,1.48348,0.0,0.0,75.5268,140.203,2235.84,5.18584973850929,5.90682,,0.0,10.437783,2.105125,650.251835
DB1-Uio66Zr-BDC_A-irmof6_A_No313,0.15,7.31796,1.41114,1.48348,0.0,0.0,75.5268,140.203,2235.84,5.18584973850929,5.90682,,0.0,10.64718,3.633193,352.951995
DB1-Uio66Zr-BDC_A-imd_No1,0.015,8.69308,3.84796,1.23588,342.89,580.944,0.0,0.0,4471.7,2.2591399078992507,4.84512,1.6942576336434425,0.0766800098396583,6.177547,0.174941,14.87844
DB1-Uio66Zr-BDC_A-imd_No1,0.15,8.69308,3.84796,1.23588,342.89,580.944,0.0,0.0,4471.7,2.2591399078992507,4.84512,1.6942576336434425,0.0766800098396583,6.652045,1.543973,82.46762
DB1-Uio66Zr-BDC_A-irmof7_A_No46,0.015,6.12928,2.44882,1.91018,0.0,0.0,57.1929,156.16,2235.84,2.50295244240083,3.6804599999999996,,0.0,7.762296,0.531411,201.769165
DB1-Uio66Zr-BDC_A-irmof7_A_No46,0.15,6.12928,2.44882,1.91018,0.0,0.0,57.1929,156.16,2235.84,2.50295244240083,3.6804599999999996,,0.0,7.987896,1.704217,175.51142
DB1-Uio66Zr-BDC_A-irmof6_A_No407,0.015,7.31796,3.0421,1.60056,0.0,0.0,76.4658,147.216,2235.84,2.405561947339009,4.27586,,0.0,7.848499,0.555303,167.45266
DB1-Uio66Zr-BDC_A-irmof6_A_No407,0.15,7.31796,3.0421,1.60056,0.0,0.0,76.4658,147.216,2235.84,2.405561947339009,4.27586,,0.0,7.777992,2.156292,169.26516
DB1-Uio66Zr-irmof12_A-irmof14_A_No6,0.015,8.99832,4.02347,0.855743,634.791,810.48,0.0,0.109359,4847.21,2.2364575851193127,4.97485,1.2767666838376726,0.13096007806552637,6.42944,0.182314,9.62649
DB1-Uio66Zr-irmof12_A-irmof14_A_No6,0.15,8.99832,4.02347,0.855743,634.791,810.48,0.0,0.109359,4847.21,2.2364575851193127,4.97485,1.2767666838376726,0.13096007806552637,6.094938,1.50296,57.28354
DB1-Uio66Zr-BDC_A-DABCO_A_No9,0.015,6.6053,2.87777,1.76237,0.0,0.0,67.6566,152.766,2235.84,2.2952841957487915,3.72753,,0.0,7.855267,0.632449,200.848185
DB1-Uio66Zr-BDC_A-DABCO_A_No9,0.15,6.6053,2.87777,1.76237,0.0,0.0,67.6566,152.766,2235.84,2.2952841957487915,3.72753,,0.0,7.64121,1.908022,148.0972
DB1-Uio66Zr-irmof6_A-irmof7_A_No31,0.015,6.18552,2.30901,1.67787,0.0,0.0,65.455,157.243,2283.85,2.6788623695869664,3.8765100000000006,,0.0,8.62658,0.883009,266.938525
DB1-Uio66Zr-irmof6_A-irmof7_A_No31,0.15,6.18552,2.30901,1.67787,0.0,0.0,65.455,157.243,2283.85,2.6788623695869664,3.8765100000000006,,0.0,8.63632,2.474979,230.507135
DB1-Uio66Zr-irmof10_A-irmof14_A_No566,0.015,10.06126,6.00548,1.05127,835.797,864.305,0.0,0.0,4791.32,1.6753465168479456,4.05578,1.0341087608593953,0.17443982034178473,6.485628,0.255105,20.4613
DB1-Uio66Zr-irmof10_A-irmof14_A_No566,0.15,10.06126,6.00548,1.05127,835.797,864.305,0.0,0.0,4791.32,1.6753465168479456,4.05578,1.0341087608593953,0.17443982034178473,5.853329,1.90552,80.930275
DB1-Uio66Zr-irmof6_A-irmof7_A_No71,0.015,6.39507,2.49975,1.48945,0.0,0.0,74.3621,167.839,2283.85,2.558283828382838,3.8953199999999994,,0.0,7.931306,1.01992,282.437515
DB1-Uio66Zr-irmof6_A-irmof7_A_No71,0.15,6.39507,2.49975,1.48945,0.0,0.0,74.3621,167.839,2283.85,2.558283828382838,3.8953199999999994,,0.0,8.370952,2.684975,207.6096
DB1-Uio66Zr-BDC_A-irmof6_A_No135,0.015,7.31796,2.24985,1.53041,0.0,0.0,86.6166,167.194,2235.84,3.2526435095673047,5.068110000000001,,0.0,10.031707,2.531648,659.283895
DB1-Uio66Zr-BDC_A-irmof6_A_No135,0.15,7.31796,2.24985,1.53041,0.0,0.0,86.6166,167.194,2235.84,3.2526435095673047,5.068110000000001,,0.0,11.063815,3.735043,378.712545
DB1-Uio66Zr-BDC_A-NiC4_No7,0.015,7.33179,2.72573,1.84984,0.0,0.0,179.405,341.759,4471.7,2.6898445554035066,4.606059999999999,,0.0,8.166807,0.799827,194.094595
DB1-Uio66Zr-BDC_A-NiC4_No7,0.15,7.33179,2.72573,1.84984,0.0,0.0,179.405,341.759,4471.7,2.6898445554035066,4.606059999999999,,0.0,8.481511,2.314132,172.280695
